id,text,label
714,@3LigasEn10Anos @alvaroojeda80 Tu eres el alemán tonto que usa el traductor porque no tiene ni puta idea de hablar español y que dice gilipolleces en Youtube? Viva España que es y será siempre tu país🇪🇸🇪🇸🇪🇸!!,non-sexist
715,"Perra, tú eres un ángel que por la manzana peca",discredit
716,"'No es lo mismo una violación -que es un crimen- a un acoso a un piropo en la calle que puede incomodar a alguna y hace todo un pedo de eso' Martha Lamas, la antropóloga feminista más famosa de México.",non-sexist
717,"Alooo, pero tu eres perra, obvio se iba a convertir en perro para que le gustaras duh https://t.co/HmpTDHYkWN",discredit
718,@medelcami01 Tu eres mi perra cierto,discredit
719,sé mi dopamina.. dejame drogarme en tu coño y follarte en la cocina..,sexual_harassment
720,no me va a dar rabia porque me di la inyección callate estúpida no me muerdas vos que sos perra https://t.co/VetY24HKjG,discredit
721,"@MarisaGlave callate perra de mierda... anda preparando tus maletas, te vas presa junto con la ratera villaran, la otra ratera heredia y la terruca veronika mendoza.... NADIE TE CREE..sigues con el floro de la matanza y secuentros?? jajajaja lo mismo que ",discredit
722,"@jenniferhaythes @ActualidadRT Cállate perra fascista hija de puta, seguro eres una muerta de hambre.",discredit
723,Tú eres de los 70’ Y yo soy una zorra de los 90’,discredit
724,@rextroll2000 @MaribeldeAlonso @el_pais Callate tú que no tienes ni puta idea de nada idiota,non-sexist
725,"QUE PEDAZO DE HIJO DE PUTA...ESA NENA NO SABE, NO ENTIENDE NADA, FORRO DE MIERDA. NO MERECES VIVIR! ME DAS ASCO CHABON! NO ENTIENDO EN QUE MENTE RETORCIDA ENTRA TANTA MIERDA! ESPERO QUE ALGUIEN SE HAGA CARGO Y TE CASTRE! QUE TE CORTEN LOS HUEVOS! #Denuncia https://t.co/gueMdUPyBI",non-sexist
726,TE LO MERECES POR PERRA. —Lo arrastra por la academia de las greñas y le da unos chanclazos. https://t.co/9GwmLte4BU,sexual_harassment
727,"Tengo una perra q es lo más ruidoso q existe. Cada día me ocupo d enseñarla. Intento q mis vecinos no vean interrumpida la paz d su hogar x los ladridos d mi perra. En cambio, a mis vecinos y sus fiestas 'te los comes con papas'. Tal cual #comolavidamisma https://t.co/Y2WKJIoS6F",non-sexist
728,@PabloTinoco Cállate perra y ven a calentarme que hace frío. PD. Te extraño.,dominance
729,"No te mereces que te responda pero aún así, lo voy a hacer. No me conoces en absoluto para decir que soy una zorra. Que uses eso como insulto, ya dice mucho de ti. Estoy segura de que un tío como tú, que va diciendo “zorra” a una tía sin razón, también tiene tías a patadas. https://t.co/wLuQpKxWkx",discredit
730,"@ronuevo @FCBarcelona_es Bobo hijo de perra, usted cree que va a enseñarle a Messi o llega a aprender del más grande?",non-sexist
731,@elopi23 La celebración de Carmona algún sportinguista aún tiene la polla en la garganta #elproblemanoerapacoherrera,discredit
732,@_raindancer2 TU ERES LA AMIGA QUE SE METE LAS POLLAS DOBLÁS POR EL COÑO ZORRA,discredit
733,@Luis050876 @EspanaTovio @CeDemocratico mmmmm ese es el argumento cínico que usan algunos para justificar una violación o acoso,non-sexist
734,"@Flowypanda Pero Flow, las mujeres son seres de luz! Gracias, lo peor de todo es que la gente le da rt a su puta mierda de tweet manipulador...",non-sexist
735,@CaccoL Tú eres más puta jijijiji,discredit
736,@perezcamilo0 @PauYornetOk ya callate te voy a bloquear hijo de puta,non-sexist
737,En que se parecen las mujeres a los semaforos. -que despues de las 12 nadie las respeta.,stereotype
738,"@pauladegalicia @MariaSaacher @dodrioenfurecid @A3Noticias Que la mujer es tan perra mala cerda como su marido. Y su hermana vivió su calvario también en su tiempo. Quizá, el final no fue tan trágico como el de Diana, pero es igual de víctima. #Castración",discredit
739,"Claro pero luego el rap, los chavales q improvisan y rapean 'lo único q saben decir es tu novia es una zorra, tu madre es una puta', seguro q sí... no tenéis ni idea. @SmoothArkano eres ENORME. https://t.co/fSKLbVFxKS",non-sexist
740,@NitoSetroc @absurddheces Es perra. Tú eres homoanimal y ella lesbiana. No eres su tipo ni ella el tuyo...,discredit
741,@abiaquino015 Callate jajaja si noooo dos pajaros de un tiro jaja si se da bien sino se pueden ir a la re puta madre jajajaja qhdp,non-sexist
742,@ash_london CALLATE PERRA LOCA CON METERTE CON LOUIS YA ES MUCHO . TE METES CON BARDERAS,dominance
743,@xDeputyGrimes Pero si tú eres la perra.,discredit
744,"Catherine Deneuve contra las protestas de #Hollywood por los acosos sexuales. “La violación es un crimen. Pero la seducción insistente o torpe no es un delito, ni la galantería una agresión machista” #MeToo https://t.co/pGWbJzJ3ge https://t.co/PHJMT09xM0",non-sexist
745,Estoy tan tan feliz por mi amiga pochaa.. sos todo hija de perra. No te mueras nunca.TE MERECESS TODO LO BUENO QUE TE PASAAAAAAAA,non-sexist
746,Pasear a la perra en tacones es #glamour y el resto son tonterías,discredit
747,"@LeticiaDolera @ofdachurch Si no fuera porque no tiene ni puta gracia, me reiría",non-sexist
748,una chica dijo que no le gustaron los chistes sobre acoso y violación en el video de Rubén y esto le contestaban algunos de sus fans https://t.co/F2SKl21D4B,non-sexist
749,@asukasexual comemela tu a mi mamon XDDDD,non-sexist
750,@LoreniaCarr Cállate perra si todas tus conversaciones son spanglish 😂😂😂 te evitarias las correcciones a español 🙄,discredit
751,@LeticiaDolera Educar en igualdad. Nada más. Enseñar a respetar.,non-sexist
752,"Tengo el Twitter de Celeste en mi celular y yo no puedo creer que con poner 'Milton callate' se llene de favs, la puta madre",non-sexist
753,@takenbypilots EL DE LA IZQUIERDA TE PEGO UNA PATADA EN LA CARA QUE COSITA MONA AHRSJLSV,non-sexist
754,Wey ya cállate cómete la puta pluma y ya cállate,non-sexist
755,¿Qué hacer para que a una mujer le brillen los ojos? Ponerle una linterna en la oreja. #SinCerebro #SinDerechos #SinPolla,stereotype
756,@anaisbernal Si no tienes cuenta en Suiza...no mereces la pena😢😢,non-sexist
757,@VeryMadLex Este señor es imbécil de la polla,non-sexist
758,"@xAnna_Evans Se clava en tu culo y empieza a follarte rápido. [No! -gruño angustiado] me remuevo angustiado y me dan con una cuerda en la espalda mientras el tío te folla el culo, rodeada de vomito, sangre y dolor.",sexual_harassment
759,"@Cazatalentos @ElenaSGalan @_isaacrosa @Barbijaputa Qué liberales y progres sois toda la escoria que intentáis defender un asesinato, Dios quiera que no le toque a un ser querido vuestro, veréis el asco que produce ver este tipo de comentarios. Sois patét",non-sexist
760,Talvez quede como zorra pero te lo mereces Socia😎,discredit
761,"Esto me ha llamado gilipollas. Tu eres una guarra, pero eh, sin acritud https://t.co/6XwgZu20wn",discredit
762,@caaamicastilloo Callate vos qué no me hablaste más puta,dominance
763,"@nyaruko__chan Acoso , violacion , me da bastante igual , yo no voy a entrar en el trapo de querer o no la pena de muerte pero ser MACHISTA por no quererla es un poco equisde no?",non-sexist
764,@bebesymas Pelotuda deberiar juzgarte x abandononde persona. Hija de puta no mereces tener hijos. Ojala sigas siendo una gorda pedorra,discredit
765,Se acaba de reir jijiji CALLATE PERRA ME ESTRESAS,dominance
766,Comemela — AQUI AQUI AQUI NI HAY QUIEN VIVA AQUI NO AQUI NO https://t.co/4b1kyvugxI,non-sexist
767,"me encanta lo guarra que eres, te follaria hasta provocarte un nuevo desgarro vaginal — si provocas un desgarro vaginal follando follas bastante mal https://t.co/j8U6umdicd",discredit
768,@Metapodsin eres un imbécil de mierda nos tienes envidia pq somos la polla es eso verdad metapod lo sabia,discredit
769,@AidenMockingjay @Daniel_Bugby Aiden creo que ves las mismas lagunas lógicas q yo. ¿Por qué el feminismo es lo bueno y el machismo lo malo?,stereotype
770,@LuzSalgado_R calláte perra sarnosa tú hablando de corrupción...y se te olvido la salita del SIN con tu cach....montesinos??,discredit
771,@Subaru_Saka5 @kingsonbra317 no es una zorra tu eres un maldito mocoso y un puto,non-sexist
772,@GarayCeci Jajajaja cállate perra y hace un bebe,dominance
773,@YXXVXGV Cállate perra ascerosa,dominance
774,"Me costó un año, pero por fin pude enseñarle cómo dar la patita a tu perra... costumbre de ignorarme. 😭",non-sexist
775,"Con consentimiento expresa este Sr. , es menor de edad, directo a la carcel, esto es acoso violación y penado... https://t.co/eSSA21zY1P",non-sexist
776,"@Brighma Pero tu eres una tremenda puta q mas puede pasar zorra del demonio, https://t.co/9f9bqZNDBN",discredit
777,@As_TomasRoncero @elchiringuitotv Cállate la boca gordo hijo de puta,non-sexist
778,"Entendía la diferencia entre acoso, violación y coqueteo hasta que la nación del fuego atacó.",non-sexist
780,@LeticiaDolera Madre mia! Y mi hijo me quiere dar nietos! Pero si el mundo es una puta mierda😱😡,non-sexist
781,@EsDeNegritos un RT para difundir SEMEN! Movimiento machista internacional. Únete como activista!!,non-sexist
782,@LaRetuerka @mivecinayyo @MonederoJC Tú eres un hijo de perra!!!,non-sexist
783,"¿Cuántas veces se ríe una mujer con un chiste? Tres veces: cuando se lo cuentan, cuando se lo explican y cuando lo entiende.",stereotype
784,@gabii_Rp Mereces ser cartonero hijo de puta jaja,non-sexist
785,Es como 'maldita sea cállate ese maldito hocico perra de mierda' https://t.co/cdca5TXBnk,discredit
786,@mariogigasanche Tu eres mi perra,dominance
787,"Vamos la puta madre, te lo mereces flor 💖",non-sexist
788,"Si nunca has sido víctima de acoso, abuso o violación es complicadísimo que entiendas el dolor, miedo e impotencia que te invaden. Y no, callarse no es la solución.",non-sexist
789,Cada puta provocación... https://t.co/0jXjQvZRzJ,non-sexist
790,"@anaisbernal Si pensáis que MM es imbécil perdida, paráos un momento a pensar en los personajes que hayan podido ver en ella a la Periodista del Año 2017... 🤤",non-sexist
791,@NievesD36 @el_pais ¿Distingues entre una violación o entre un acoso laboral? o lo metes todo en el mismo pack?. Cuando te meten mano o te proponen en el trabajo no te ponen una navaja en el cuello. Tú eliges si es conveniente o no y de esa elección corre,non-sexist
792,@alejandrapl12 @manuelzr Perra muerta de hambre vos cállate ese ladro de juanrobando no es el presidente de honduras,dominance
793,@xLittleBlue Callate que una esta ahora en el pueblo acompañada de un pajaro y una perra,dominance
794,"@EmiVidela87 Cállate perra cochina, lo único complicado acá es que levante mañana a laburar",dominance
796,@Hugo_Gutierrez_ @leslie_nicholls PUTA QUE ESTAS PICADO Y QUERIAS GANAR TU Y TE QUEDASTE CON LAS GANAS CALLATE MEJOR Y ASUME QUE EL PAIS NO QUIERE COMUNISTAS,non-sexist
797,el novio de una de mis amigas es un machito de mierda y por corregirlo me llama loca y perra pero callate,non-sexist
798,"ush esa perra si que me cae re mal, se cree la verga y not mk, no eres nadie, cállate que a nadie le importa tu vida boba hp",dominance
799,@PaolaruizR02 @mery_1502 Lo mereces pero quedando con nosotras perra mala,discredit
800,@parejamadrid31 Uuiifffff me encanta cómo me gustaría follarte bien tu coño y culo,sexual_harassment
801,@marbellalga ESA PERRA NO LO MERECÍA 😭😭😭,discredit
802,@Martukkki @mividaconmi @yodominguez Es que la puta libre lucha denuncia la explotación sexual. No tiene nada que ver! Por la explotación laboral en la industria textil vamos a abolir la industria textil? No. Vamos a perseguir la explotación,non-sexist
803,perra cállate la boca y continúa tu desafío 😘 https://t.co/jKWSPZvQED,dominance
804,"Sólo dentro de los límites del humor, quizá es esta la solución compensatoria para ellas en el tema de la carne roja https://t.co/xKuiLibt9J",non-sexist
805,@JoaquinPrietito vení pero a vos no te pego en la cara pq sos muy lindo jajaja<3,non-sexist
806,El acoso cibernético y la violación a la intimidad son faltas graves. #DENÚNCIALO,non-sexist
807,Ahora soplar verdades y evidencias en la cara de los homeópatas es acoso y violencia. https://t.co/XC0Bz4beFO Pobrechitos que han vendido un 14% menos de sus “medicamentos INVENT” y ahora se quejan... #STOPBullyingHomeopático ⚪️,non-sexist
808,"@madridistadever @SiempreCasillas Cállate la puta boca, borrego.",discredit
809,@JKCorden Oh por favor cinico de mierda !!! Pegarte una patada en la cara seria poco.Que asco de tipo,non-sexist
810,"- Mujer, has progresado, solo has estado 2 horas en el telefono, por cierto quien era? -Nada, uno que se había equivocado",stereotype
811,@PedroJuanFigue1 Como decía el father... si tú eres una perra ps yo soy más perro 🎶,discredit
812,Gracias a dios mis papas me enseñaron hablar bastante bien y no ando por la calle gritandome puta con 'amigas' 😊,non-sexist
813,@Monique_1714 @adriasolebabi Y tú eres una zorra estúpida,discredit
814,"@olbasexual Que te calles la puta boca, que tu existencia me repugna, gilipollas",dominance
815,@generoenaccion @Barbijaputa A mi anterior perra guía la teniamos que atar para que no se escapara del panico que le daba. Charley al menos lo lleva mejor.,non-sexist
816,Las acusaciones sobre acoso sexual y violación contra el magnate de Hollywood Harvey Weinstein abrieron la caja de pandora https://t.co/CFxuNqcCdE,non-sexist
817,"@SirMagusMedivh // *Se queda callada como una perra y vuelve al porno, porque es lo que toca.*",dominance
818,"@TowandaRebels Das asco, eres una escoria humana.",discredit
819,@LeticiaDolera Pues a esté señor le va de puta madre.,non-sexist
820,"Porque andan llamando gata, zorra o puta a baekhyun si es hombre, manga de ridiculas",discredit
821,Perdón Chofi pero a mi me diste a entender que la mujer es una perra ajajajajajjajajajaja https://t.co/0T6sKarW9Z,discredit
822,@Zurine3 Cuánto hijo de puta sobra en el mundo...,non-sexist
823,"@spreadxngirl AH, YO SOY AKI, ENCANTADA FUMIKO. //comemela",non-sexist
824,Hombres de España. Que no os frene el voto femenino. Somos más y nuestra opinión sigue contando más. ¡TodOs a las urnas!,dominance
825,@ximeeacuna @liveforlouisx Sobre un político que tiene denuncias por violación y acoso sexual a menores,non-sexist
826,@A24COM Callate hijo de puta! Chorro corrupto.uds.empezaron la violencia como siempre.,non-sexist
827,"Faltas como la violación y el acoso deben castigarse, pero las acusaciones contra supuestos abusadores está llevan a la imposición de un nuevo moralismo https://t.co/W1Dg8Zotkg",non-sexist
828,A fregar guarra @Barbijaputa,dominance
829,@HangryLesbian Pero en temas de Filosofía no tenenos ni puta idea Alicia está ahí para enseñarnos,non-sexist
830,Hola soy TraedRuffles tu novia es una puta me acabo de pasar el Tekken con Casemiro reídme las gracias por favor,discredit
831,@LosAndesDiario Y vs te mereces morir mugrienta hija de puta,discredit
832,CACHO GUARRA QUE TE CALLES YA Y ME DEJES ESTUDIAR https://t.co/YKoWtvaRwB,dominance
833,Hoy @ArandinaCF clama contra el #abusosexual tras el caso de los ex jugadores del club. #sucesos #Arandina https://t.co/yyg9ASxWlQ,non-sexist
834,#Aranda se manifiesta contra los #abusos #sexuales en los prolegómenos del #partido entre el #Arandina y el #Numancia B https://t.co/lExhKT7dTg,non-sexist
835,"encabezado: Sergio Sarmiento on Twitter: 'Faltas como la violación y el acoso d… https://t.co/DNSYsT53fj, see more https://t.co/qgzAAKDP8K",non-sexist
836,"Feliz año nuevo... DE PUTA MIERDA!!! Que no, que no. En serio. Os merecéis todo lo bueno que os pase. De todo corazón, VIRGINIA.",discredit
