,id,text,label,misogyny_category,target
2611,1568,LA CONCHA DE SUS MADRES LOCO AGUANTE FEDE Y LAURITA PROGRAMA DEL ORTO LA PUTA AUW TE PARIO MERECÍAN GANAR FORROS DEL ORTO LOS ODIO NO LOS VUELVO A MIRAR NUNCA MÁS EN MI VIDA NO PUEDE SER QUE SEAN TAN GILES PROGRAMA MÁS ARREGLADO QUE NO SE AGUANTE LAURITA FERNÁNDEZ LOCO,0,0,0
56,663,@xIvan_lhdp -Azoto tu cara- Comemela,1,sexual_harassment,active
2017,1472,@SuperFedePirata @checharlu #TodasPutas y una vuelve con el poporopo como una flo,0,0,0
2500,2830,"@Sucubo25 Ven ami MD, te enseñaré lo que es placer puta",1,dominance,active
1971,3256,"@GustavoBruzone Callate viejo pelotudo culo roto cheto de cuarta hijo de puta cipayo!!! Aguante el pueblo la concha puta de tu jermu, hermana, tia, abuela e hija la puta que te pario",1,discredit,active
2555,3136,"@gabrielrufian @perezreverte @AdaColau Tú,como siempre, dices tonterías. Lo del acoso escolar lo habéis mencionado vosotros. Manipular se te da bien. Y tonto, eres, mucho. Renuncia a tu acta de diputado del parlamento de España. Sinvergüenza.",0,0,0
2293,1258,Yo a mi perra: tú eres mi regalo de reyes ♡ Mi madre: *con cara de asco* qué cursi...,0,0,0
3138,3310,"Jajajajajajaa sea puta o santa eso no nos importa es una mujer con preparación y estudios, tú eres por lo que veo una sin oficio que la envidia y siente idolatría, si no te montaron cachos pues cual es tu dolor y afoque con ella? https://t.co/3pBVW6Q2Nm",1,discredit,active
1667,2614,"@ivfkn callate puta, las putas no hablan puta puta puta.",1,dominance,active
835,343,"Literal vivimos en un mundo donde si una chica es violada es 'por perra', 'por descuidada', siempre tiene la culpa la chica agredida, nunca el que agrede... sinceramente la gente que piensa así me da un puto asco.",0,0,0
2661,327,"Relaja la polla que nadie se merece a semejante imbecil como tú, no te preocupes que nadie se va a acercar a un idiota integral https://t.co/Y5A65WAUtj",0,0,0
1709,567,@BrokenDreamss__ Mina: ¡YO QUE CARAJOS SE! ¡NO TENGO NI PUTA IDEA DEL PORQUE ME QUIEREN A MI! ¡HASTA PIENSO QUE TU ERES MUCHO MEJOR QUE YO!,0,0,0
2817,1119,'Los huracanes con nombre de mujer son más letales' https://t.co/Wql6F2Em2U,1,discredit,passive
931,3135,"Follar esta bien y mola, pero no dejes que tu coño/polla controle tu vida.",0,0,0
2972,2288,@clarincom Solo eso @vikidonda ??te mereces un balazo en la frente hija de mil puta y q tus padres q en el infierno descansen alguna vez...sufran lo q hicieron sufrir a muchas familias. Era una bomba y desapareciamos 250mil lakras sucias de este hermoso p,1,sexual_harassment,active
2904,1085,@IrantzuVarela A mi lo que digas tú me importa una puta mierda la verdad.,0,0,0
1532,2252,Jajajaja! Qué tíos cachondos los albañiles: https://t.co/bbRkSBowj7 Cómo bromean.,0,0,0
1199,3213,@Night_D_S Callate la boca pendeja de 14 años con delirios de madurez y la puta que te pario,1,dominance,active
260,680,@juanbrujox @darias171 @TSJ_Legitimo @CybernetVzla @jcsosazpurua Dr. En que materia lo enseñaron ese vocabulario de perra de burdel?,1,discredit,active
1672,2878,Lo bueno es que me dijo gracias y no callate puta como siempre 😰,1,dominance,active
2564,1922,"NO TE ENSEÑARON A SALUDAR CUANDO ENTRAS A UN LUGAR HIJO DE PUTA QUERES QUE MATE A TODA TU FAMILIA, NO?",0,0,0
855,472,"@PoderFeminazi Y luego tendrías que fregar toda la sangre y demás, como mujer que eres.",1,stereotype,active
122,435,Espero que tengan un buen año y reciban lo que merezcan menos yo porque yo me jodería por puta JAJAJAJAJJAJAAJAJAJAJJAJAJAJA,0,0,0
3215,2944,Pero que coño le pasa esta puta noche a la naranjo!!??? Eres consciente de las tonterías que has soltado hoy por tu boca!??,0,0,0
1986,2900,@LVPibai Pues q sepas q con franco eso no pasaba,0,0,0
1131,70,@PoderFeminazi Cállate y hazme la cena.,1,dominance,active
3167,2551,Grabenselo en la cabeza Baekhyun no es ninguna gata ni puta ni zorra ni es mujer es hombre saben gracias,0,0,0
1063,1913,Cepeda eres la puta viuda negra. Y llegarás a la final quitándole el puesto otro que se lo merezca más. #hedicho #OTGala7,1,discredit,active
3146,2478,@marialozano777 Cuidadín que llamar hijo puta a un hijo puta te condenan y no lo digo por nadie que no merezca una guillotina. Al revés. Arriba la cuchilla y debajo la rugosidad oxidada. Sucio. Lo merece el gnomo.,0,0,0
2727,1351,"@Zenghelis @_Soletita Las dos somos rubias. Ella está buena, yo soy graciosa y tú eres mongolo. Yo nos veo, hijo de zorra ❤️",0,0,0
109,1978,"Hoy mi hermana me dijo: ' Ya callate perra latosa' (tiene 6 años), ya no se que esperar de este mundo...",0,0,0
1423,1003,@Calvincandie69 Tanta berga q traen en el carrete y se espantan x el semen en la cara de la niña.. hijos de perra..,0,0,0
951,2771,@kmiiturria Cállate la boca y hablame hija de puta,1,dominance,active
1825,296,Mentiras que se le dicen a una mujer: -Te quiero -Eres la unica en mi vida -Estaba con mis amigos -Sigue chupando que yo te aviso,1,stereotype,passive
1127,784,@gabii_Rp Mereces ser cartonero hijo de puta jaja,0,0,0
2058,1943,"@chater9000 @myriambregman @NicolasdelCano @Solanopo Hijos de perra, para lo unico que sirven es para provocar y seguir haciendo mierda el país. Nunca van a gobernarnos en su puta y reventada vida. Queremos vivir en Paz, si no les gusta la Democracia no s",0,0,0
610,689,"@fxCTYSp4mRRVvVV @felipedemicheli @CarlaPastorizzo La mujer: acoso, abuso, violación, violación seguida de muerte, golpes, fuego, maltrato psicológico, femicidio, condena social, le paso por puta, provocadora, desigualdad laboral, igualdad de responsabili",1,discredit,active
2119,2393,@crisralar22 @ireneruedas_ @NataliaRuedas_ cállate y relaja la puta mandíbula,0,0,0
2900,428,@Varela_Nat Cállate perra que sos si me habré tenido que esperar que te arregles,1,discredit,active
10,1097,"@Zurine3 Gastarse la pasta en investigar en cosmeticos para el coño tiene cojones!! ¿No debería gastarse ese dinero en investigaciones más serias? Vamos, digo yo.",0,0,0
1065,1367,@agoan2009 aaaaa cállate q t voy a tener miedoooo si sacamos los trapos al sol t mato perra pq me has abandonada jajajajajajajaja nos vemos el miercoles si es q no t vas al lago etc etc ❤❤❤,0,0,0
442,2260,No puedo creer que recién me doy cuenta de lo hija de puta que era con personas que no se merecían mi mal carácter.,0,0,0
2747,451,A personas: callate el osico puñetas A mi perra: ya callate la bocaaaa no estes ladrando,1,dominance,active
629,861,¿Qué hace una mujer trepando una pared de vidrio? Quiere ver que hay al otro lado,1,stereotype,passive
2754,3247,"Te digo yo que antes estás tú atragantandote con mi polla a que yo esté hundido en tu culo. Por muy bueno que sea, caerias tú antes. https://t.co/cGLooWUCnX",1,sexual_harassment,passive
576,2241,Por qué viene aca a tratar de enseñarnos moralidad HIJOS DE LA VALIENTE PUTA enseñen eso a sus hijos sobrinos no a personas que ni conocen,0,0,0
2856,3046,"@jotajordi13 Disculpa, tú eres ese al que llaman Jordi el niño polla?",0,0,0
2136,3347,"Pinches ridículas doble moral, primero dicen que odian la infidelidad pero andan defendiendo a otro que es igual de puta a ellos. NO MAMEN",1,discredit,passive
2469,1495,"@RSaladb94 Estoy en mi pueblo. La Castilla profunda. No todos tenemos la suerte de pueblo grande como tu, ZORRA",1,discredit,active
2910,74,"@Guru_socket @joaquinbarucco La mejor forma de dormirte es pegarte un cachetazo, en la cara dormido... (Pensala) 😠 🙆...",0,0,0
568,2426,"@UnaFernandezMas si, a ver para cuando #TodasPutas pe pe pepepepe",1,discredit,passive
3053,1870,Cuando un tío te pide una foto guarra y tus amigas te aconsejan que le envíes una caca y se meten a google a buscar la caca más realista @maaariams_13 #nopuedoreirmás,0,0,0
26,1182,"@hugo_gonzalez1 @orgullorayado @Rayados @PUMAmexico @pumafootball CÀLLATE EL PUTO HOCICO HIJO DE TU PERRA MADRE PINCHE MANOS GUANGAS, LÀRGO DE MI EQUIPO PERRO! ..hoy ganamos.",0,0,0
2481,1584,@ricardodeulsa @lopezobrador_ CALLATE HIJO DE PERRA,0,0,0
2089,409,@_Brix__ @LopezNahulo Lo unico que vas a tener en tu culo es mi polla,1,sexual_harassment,active
2700,2262,LO HERMOSA QUE ES CAMKLA LA PUTA AMDRE ESTA MUJER ES ARTEEE,0,0,0
2360,278,"Voy a hacer un compilado de videitos con todas las cosas que le digo a mi perra, eso les va a provocar multiples acv y van a morir todos. Que goma que soy la puta madre.",1,discredit,active
3260,2677,"Ah, bueno.... El super ministro. Callate hijo de mil puta. https://t.co/fKOcYm05mu",0,0,0
523,222,@aguandradaa callate una vez q toy feliz lo quiero compartir china puta,1,dominance,active
1917,1782,@__rpl21 😂 tú eres mi perra https://t.co/OiBg2bv3Kp,1,dominance,active
301,328,"@arisool__ JAJAJA QUE HIJA DE PUTA, canto hermoso callate",1,discredit,active
1264,2982,Ah no podes ser tan hijo de re mil puta la re cajeta de tu madre pendejo del orto mereces ser torturado https://t.co/hktW1IMIC2,0,0,0
1656,2999,@pajaritaUNO Que rica panochota de Puta perra hambrienta lastima que estamos lejos yo te aria mi Puta te usaría como te mereces,1,sexual_harassment,active
2471,961,"@solci_cordoba15 @CandeAcunia Callate sol puta, cande no se dio cuenta por q sabe que estudió",1,discredit,active
572,195,"Mira estoy hasta los cojones de que por enseñar una teta y no ser tío me llamen guarra,por enseñar el culo me digan que solo lo hago para calentar,tronco tanto os cuesta ver una teta de una tía como algo normal?Es un cuerpo al igual que el del hombre,amo enseñar mi cuerpo!!! https://t.co/3DLCmgKc88",0,0,0
1474,208,@CauliflaSexrol Tu coño si que sabe complacer mi polla rubia ❤️,1,sexual_harassment,active
2946,3003,ya cállate puta ni eres oficial @exponatumachomx,1,dominance,active
3268,1601,@Will_SFC1912 @Arielitoedlp @EdelpOficial Cállate brazuca hijo de re mil puta !!!,0,0,0
57,1916,@rioroma16 @magoskyper Tu callate pinche zorra lo que es mio nadie lo prueba antes que yo perra monjita,1,stereotype,active
2737,2844,"Paso lo que tanto se esperaba, se lo merecia por hijo de puta @yaoecabrera https://t.co/SkMjmR4hB5",0,0,0
3082,28,"LA MUJER ES MUY ZORRA,SABE COMO Y Q HACER,PARA CAGAR A UN TIPO,MAS SI EL TIPO ESTA ENAMORADO,o es un boludo,que le cree todo,le compra todo,le da todos los gustos,y termina cagado,,Yo solo quiero recuperar a mi hijo,,esa mina,se lo llevo,no me deja verlo, https://t.co/LC56ZBBOli",1,discredit,passive
1244,185,@ami_abud callate gorda babosa igual q tu perra,1,dominance,active
1625,2596,Finales de 2017 y yo todavía no entiendo cuando una mujer es “puta” o “trola”🤷🏼‍♀️🤦🏻‍♀️,0,0,0
243,2159,@JzAl3x_ CÁLLATE PENDEJA NO PEDI PUTA OPINION DE CAGADA Gracias ❤,1,dominance,active
1505,2540,@RAJICRES @Fourty35 @IrantzuVarela Si pero claro ese hijo de puta mandaba a ejecutar a los alemanes que violaban mujeres mientras los soviéticos y norteamericanos se cansaron de violar y degradar mujeres. Vitoria total 👏👏👏👏👏,0,0,0
1105,3260,@conimora Callate puta te falta pico endulzado,1,discredit,active
721,47,@Mariiana1478 @vca99 @laura9909_ @mejiaosorio_ Tú eres la perra mayor JAJAJAJAJAJA con manes de carros,1,discredit,active
800,2846,@mili_Brujita Puta madre que desgracia del paiz un terruco probado asesino indultado enseñando en la primera univers del paiz que dicen ahira caraji los rabanos de M,0,0,0
2468,399,¿Por qué una mujer no puede ser guapa e inteligente? Porque sería un hombre.,1,stereotype,passive
2064,2136,"vale, vengo a enseñar la puta obra de arte del siglo 21 https://t.co/3PEJCXTgxn",0,0,0
1576,1950,@sadlunala Callate la geta estúpida cucaracha perra mutante C:,1,dominance,active
2850,771,@Subaru_Saka5 @kingsonbra317 no es una zorra tu eres un maldito mocoso y un puto,0,0,0
847,2309,e tios soy sallanman barrabaja cat callate ya deja ... — Ni puta idea. Hay tanta peña que podria escribirme ... https://t.co/SZKW4RTTmQ,0,0,0
1856,125,@GustavoOrozcoH No le enseñaron modales a esa antifujimorista perra mermelera del foro de sao paulodebretch?esta ofendiendo a millones de votantes,1,discredit,active
2583,2363,@icmp_0 @lachicaperoncha @MaEmiliaSoria CALLATE PUTA DEL ORTO XQ NO TE VAS A LA RECALCADA CONCHA DE TU MADRE,1,stereotype,active
1101,2595,"@SIENCIOU @guachicolon ay la puta madre que hermoso gesto, q amor eres lloré, felicidades Luji, te mereces esto tanto",0,0,0
2774,148,@carmeladp07 POR FAVOR NO PROMETAS ESO ☹️😢 tú eres perra diva,1,discredit,active
2256,2924,"Se pensaron que me iba a quedar callada y les di con todo a los hijos de puta estos, siempre una historia nueva",0,0,0
3069,883,#HaceMuchoQue no me la comes,0,0,0
652,1668,¿Quién les enseñará a los hijos fe puta a ser hijos de puta?,0,0,0
2281,2217,Puta que le gusta provocar al CSM de KKKast,1,discredit,active
280,1042,"Haces que ellas jueguen contigo como el imbécil que eres Si fueras mi novio o mi cosa te habría arrancado la polla a bocados hace tiempo Pero nada, tu sigue",0,0,0
1552,2543,"@FilmusDaniel @A24COM Esto lo provocaron uds, manga de hijos de puta.",0,0,0
1229,2936,siempre me enseñaron a defender mis opiniones pero puta que es mejor quedarse callada aunque me hierva la sangre,0,0,0
2642,2932,@Brunogigena15 Cállate puta no grites,1,discredit,active
25,101,"Esa gente insultando y condenando al asesino de Diana Quer pero que luego le quitan importancia al acoso, violación y maltrato a la mujer...",0,0,0
545,2935,"@vozdelatierra Puta que te pasaste de pendejo para salir a decir una sola palabra, tú eres tan o más responsable de esta calamidad con tu pensamiento arcaico e irracional.",0,0,0
2344,3250,@Cameeeeeeh CALLATE CAMILA LA PUTA MADRE.,1,discredit,active
3111,462,"@riveraingrith @sofiaamtz5 JAJAJAJAJAJAJAJA ya sé, pero tú eres una perra, yo soy bien buena y Sofía se aprovecha de mi nobleza",1,discredit,active
1867,436,@miquelreyes23 miquel reyes ni puta idea de quien eres pero me estoy descoñando te mereces mi follow,0,0,0
1315,2202,Pobre niño jesús... porque si le llevan lo que tu eres le va a caer tremendo comunista hijo de puta encima! desde venezuela con cariño... argentino sinvergüenza https://t.co/se8FdeYwKq,0,0,0
2529,1144,Esto es algo de lo que quiero hablar porque sinceramente me da mucha rabia que penséis que una mujer es una guarra por ir vestida de “x” manera o por hablar de tal otra,0,0,0
798,1109,@AgusBenve10 Callate puta loca si sos un quebrado,1,discredit,active
1299,1788,@lusiluu24 @muriRooster @SurgicalGolem @IKERABUSOS @chozasasas @Davicito07_CR ERES UNA PUTA GUARRA,1,discredit,active
924,2989,"@JLozanoA mejor callate hijo de tu puta madre tu eres huachicolero, y socio del cachetes, y no estas en la cárcel por este estúpido gobierno de robo y corrupcion...",0,0,0
517,2984,Maduro grandisimo hijo de puta cállate la boca no te cansas de cagarla cada vez que abres la boca que tipo tan aberrante y pesado!!,0,0,0
2532,1019,@rU_1970 muestra como teni esa vagina de puta caliente llena de moco wacha culia hija de la perra traga semen 146:146,1,sexual_harassment,active
1187,2070,@Tetas_Y_Culos RT Movimiento SEMEN!,0,0,0
908,3345,"si no vas a aportar nada bueno, callate. ya hay demasiados hijos de puta para decirme todo lo q hago mal",1,dominance,active
3019,2454,Esta pendeja me esta trabando la cabeza. CALLATE LA PUTA MADRE,1,discredit,active
3247,1640,@greedyaja no u callate cono perra yana,1,discredit,active
503,2621,"@TurokJr Si, eso es lo “terrorifico” del cine de horror, pero cuál es la gracia de las malditas tonterías, para eso veo una puta comedia 😒",0,0,0
3075,3111,"@hectorbecerrilr Hola Héctor, con todo el respeto que te mereces, que profesión tienes hijo de puta?",0,0,0
1022,1599,Te mereces alguien tan HAIKUE PUTA CARAJO DE MIERDA como yo🙄❤️,0,0,0
141,1815,Si esa perra no te valora botala mereces alguien mejor,0,0,0
2350,1210,Y tu eres una zorra mala que lo sepas jajaja https://t.co/AUzvokaT5I,1,discredit,active
140,180,ONLINE EN https://t.co/wkT9BMovtL Thalia peliroja canchonda en busca de una polla bien guarra ...#sexo por #webcam 🚨 https://t.co/YEVmgJXLgD,1,sexual_harassment,active
788,1123,@tresaaad Te lo mereces perra asquerosa,1,discredit,active
67,1410,@RJHG17 Ya salió este hijo de puta jala bola cállate mejor y anda a decir eso en la vega a ver cagon mamaguevo rodilla en tierra y sigue mamando putoo,0,0,0
2894,3175,"@Cris__U mi vida ,decile a es Mamerto de compañero con anteojos que tenes.QUE DEJE DE INSULTAR A FLORENCIA..LA ZORRA SERÁ TU ABUELA IMBÉCIL🔫",1,discredit,active
